0.647059,0.647059,0.647059,0.643137,0.650980,0.647059,0.650980,0.647059,0.647059,0.647059,0.647059,0.643137,0.643137,0.639216,0.643137,0.643137,0.643137,0.635294,0.643137,0.647059,0.647059,0.643137,0.643137,0.603922,0.545098,0.541176,0.549020,0.568627,0.635294,0.639216,0.647059,0.639216,0.623529,0.494118,0.631373,0.639216,0.639216,0.639216,0.639216,0.635294,0.643137,0.643137,0.576471,0.541176,0.560784,0.607843,0.635294,0.639216,0.639216,0.631373,
0.643137,0.643137,0.643137,0.643137,0.635294,0.521569,0.627451,0.631373,0.631373,0.635294,0.643137,0.611765,0.631373,0.639216,0.635294,0.498039,0.627451,0.627451,0.627451,0.627451,0.639216,0.529412,0.627451,0.615686,0.501961,0.588235,0.627451,0.627451,0.623529,0.619608,0.639216,0.627451,0.549020,0.545098,0.623529,0.631373,0.627451,0.627451,0.627451,0.623529,0.635294,0.635294,0.639216,0.635294,0.631373,0.627451,0.627451,0.627451,0.623529,0.619608,
